date,id,tweet
2020-02-02T15:24:56.000Z,1223990692688646144,Happy (belated) Chinese New Year 🧧 @HA_MusicDept where the Taiko group are performing at the Buttercross stage in Newport #community as part of the Newport celebrations. Roads are closed... Chinese dragons 🐉 are on the streets! https://t.co/C2BYVfTe41,
2020-02-02T15:21:49.000Z,1223989907468603393,"Valentine's Day Tenpanyaki tables Available to book 6.30pm or 9pm 
Wasabisabi Japanese restaurant sheffield 
Welcome to book with our terms 
Tel : 0114-2585838 @ Sheffield https://t.co/LYv3qHiFuI",
2020-02-02T15:18:40.000Z,1223989115231834114,Lovely to see Pone cooking her fabulous Thai food again in #hull #tanyalak,
2020-02-02T15:17:23.000Z,1223988791679111168,Went to a Chinese buffet in York last night called Regency. It was great however outside there was a lot of Chinese walking around outside wearing face masks. It was quite strange to see. Then I realised why ? https://t.co/KU82ZC5xro,
2020-02-02T15:10:15.000Z,1223986996940562432,"@kevinkong67 @_drfc @mindysmelkinson @KingSavageShaun @BusterBDSM @MemoirsOfAMetro No you lol. ""IT DoESNt FEEl tHE SaME"" and anecdotally getting told that by some Japanese people is not good enough lol. Bare in mind the Conservative/nationalists are in power yet still wish to encourage immigration.",
2020-02-02T15:09:13.000Z,1223986739074740224,"So, my other half has just told me we're going to Japan for 8 days for my 40th birthday this year. Tokyo, Osaka and Kyoto!",
2020-02-02T15:08:03.000Z,1223986445637029889,@RussiaConnects No point in Chinese authorities wasting all of those hospital sheets and blankets  pillows and pillow covers infects with body fluids from cured Chinese Coronavirus patients now in China .They can folded and  pressed  where he are then sent on Kiev to UKR Army,
2020-02-02T15:07:57.000Z,1223986420358045700,"Chinese 🇨🇳 #PLAFF J-16 

#potnchinese 
🛫 #potn 🛬
#avgeeks
#avgeek ✈
#avaition
#planespotting
#planes https://t.co/ueY3ObWZSC",
2020-02-02T15:06:02.000Z,1223985936234680323,@IamMissIsabella You got your info from where? “They’re cases in every part of China” like China is your backyard or something.,
2020-02-02T15:05:28.000Z,1223985793225629696,"📣 EVENT NOW: #Coronavirus, Racism &amp; Food Culture workshop @SOAS, 3-5pm, Rm459

Run by Leiyun Ni (@warwickuni) in resp. to anti-Chinese racisms stoked by #coronavirusuk fears, hear history &amp; anthro POVs of Sinophobic stereotypes + Organise✊🏻

@SOASanthro

https://t.co/w6DDpe7XQQ https://t.co/rBcW52brqu",
2020-02-02T15:04:08.000Z,1223985456401899520,"@BBCNews Send the locusts to China, they'll eat them all",
2020-02-02T15:01:47.000Z,1223984865928007680,"It's going to  busy so many great ideas highlighted all ready.

Watch this space xxx 

#newbookday
#indonesia #indonesianfood @ The Bradletts https://t.co/XL3ZxnMHEy",
2020-02-02T15:01:35.000Z,1223984818217680896,Chinese twitter absolutely rattled https://t.co/m9UDBusEtd,
2020-02-02T15:01:25.000Z,1223984774865354752,Waiting for the Chinese to open is a game I don’t like playing.,
2020-02-02T15:01:21.000Z,1223984757010321408,"Swapping shared sovereignty for mutual benefit for shared vasalage to the 5 largest economies, EU, US, China, Japan &amp; India, to their benefit.

Nope, I don't get it 🤷‍♂️

#BrexitReality #BrexitDay",
2020-02-02T14:59:12.000Z,1223984215370453003,"Really sad to hear #Coronavirus being used as an excuse for casual racism yesterday (variants on “Chinese-virus”). Wish I’d known more to challenge it better than I did. After a look here, now I do! https://t.co/TZXQqt2D61",
2020-02-02T14:58:59.000Z,1223984162551619585,"Make ban on Chinese wildlife markets permanent, says environment expert https://t.co/VMz8zUmOjx",
2020-02-02T14:56:44.000Z,1223983596274405378,More Chinese push to end wildlife markets as coronavirus outbreak grows https://t.co/a5bgyDUrfx via @NatGeoUK,
2020-02-02T14:56:30.000Z,1223983538539847680,"@andrew_jeans @lizyeld @justsukili @LouiseRawAuthor @WestMid_ExCop @Twitter @TwitterVideo @BBCBreaking @SkyNews @Independent @guardian @DailyMailUK @Telegraph @realDonaldTrump @BorisJohnson Big respect and well done. I got it everywhere , Beirut, Singapore, HK,m, France, Holland, Germany, Bahrain, Cyprus, Sicily, though not in Russia at all (I lived in Moscow due to Dad’s work).  In France it was the Americans not the French.  Anyway we are one race with differences",
2020-02-02T14:56:08.000Z,1223983446764195840,@NeilClark66 show that racisim has no part to play in English Football when unforunate  acts of God happen in mother nature and microbial world causing epidemics like current one in China there Neil .,
2020-02-02T14:55:21.000Z,1223983248163905537,China has opened its first coronavirus hospital after around 500 workers and volunteers spent just 48 hours converting an empty building. Speed and intent! https://t.co/k5d7uOYisd,
2020-02-02T14:55:15.000Z,1223983220817047558,"Nice pictures of the Chinese 🇨🇳  #PLAFF J-20 with afterburner. 

#potnchinese 
🛫 #potn 🛬
#avgeeks
#avgeek ✈
#avaition
#planespotting
#planes https://t.co/mp9aZzirwd",
2020-02-02T14:55:08.000Z,1223983191561773057,"Not everybody coming from China has to be quarantined you dumb heads. The total landmass in the UK is probably equivalent to that of a city in China.

Ighalo is coming from Shanghai the capital and there’s no cases of coronavirus there.",
2020-02-02T14:53:22.000Z,1223982748634898433,@NeilClark66 When Football clubs in Europe are paying £150million in transfer fee for football players now Neil you think disgression is better part of valour here.Ohh which reminds are there Chinese tourists  visiting Manchester City this week before going on Liverpool FC next,
2020-02-02T14:53:15.000Z,1223982719270604804,"Other Chinese 🇨🇳  #PLAFF being used in the #caronavirusoutbreak 

https://t.co/brmzYMErlG

#potnchinese
🛫 #potn 🛬
#avgeeks
#avgeek ✈
#avaition
#planespotting
#planes https://t.co/d04mb50JWK",
2020-02-02T14:49:50.000Z,1223981860105129986,@NeilClark66 You do not see seriously how Champion League Football can go on in Feb in Eur in current Worldwide Public Health Emergency  with Coronavirus from Wuhan in China there Neil ?The fact that it would hit Liverpool FC pretty badly is just a coincidence in mentioning it,
2020-02-02T14:48:31.000Z,1223981526477688844,Throwback to 9 years ago when I had more chins than a Chinese phone book! #progress 😂 https://t.co/JR3vylyFRo,
2020-02-02T14:47:40.000Z,1223981315827077120,"This week's hot take

FOB &gt; MCR

Don't @ me",
2020-02-02T14:41:12.000Z,1223979686356750343,Maybe the world’s overpopulated and China decided get rid billion worldwide and that help the world instead of waiting for west to figure way to reduce the world’s population😳🤷🏼‍♂️🇬🇧 https://t.co/ciO40BrrLA https://t.co/FgvxH3SILI,
2020-02-02T14:40:52.000Z,1223979604597202945,My wife’s due to be black or Asian but as long as she’s Muslim I’m not too fussed https://t.co/NIcFaEFZ94,
2020-02-02T14:38:18.000Z,1223978957361557505,"@ModusDarts180 @Fsherrock @OfficialPDC @JacquiOatley @ITVSport @FinanceCastle @ColossusBets @LstyleEurope @DYNASTY_JAPAN Congratulation, fantastic 👍🏻🎯",
2020-02-02T14:35:23.000Z,1223978222280499200,Popia from Thai Garden https://t.co/MR0djipeSY,
2020-02-02T14:34:48.000Z,1223978077371469827,Also is Laura Coombs Chinese? https://t.co/97ESknnVoF,
2020-02-02T14:34:05.000Z,1223977895191891968,Thai Fish Cakes from Thai Garden https://t.co/DYFG085ndp,
2020-02-02T14:33:45.000Z,1223977812060667904,"If vagina museum shares old vagina drowning, of course it is #ukiyoe, I like the culture of Japan https://t.co/ITpCEpqDXX",
2020-02-02T14:32:46.000Z,1223977564475183105,"@MikeyDelap 🙈 He really didn’t, bell was over to cover, another chasing back to help, the attacker with a bit to do, then Walton flys out like a Japanese kamikaze pilot and wipes him out, it was silly goalkeeping. I would love though him to cut the mistakes out and finish the season strong",
2020-02-02T14:28:47.000Z,1223976563722592257,@CGTNOfficial only in China 🇨🇳 we need workers like these men and women 😜👍,
2020-02-02T14:28:33.000Z,1223976501722390532,10 days and a 1000 bedded hospital is nearly operational #Coronarivus #China https://t.co/ORKaEZjYeo,
2020-02-02T14:28:24.000Z,1223976465462693888,@AndrewHolnessJM What about the Jamaicans working in China are they being looked after and given advise regarding protecting themselves?,
2020-02-02T14:28:21.000Z,1223976452653223941,@nickreeves9876 Singapore II here we come,
2020-02-02T14:24:49.000Z,1223975562500366336,"Been in China 6 month and subway have put their three cookies for £1, up to £1.20. Shocked and stunned. https://t.co/Hpb4yo8ri9",
2020-02-02T14:23:40.000Z,1223975274691297280,I have seen the might of China up close and personal in terms of new cities going up in 6 months&amp; roads across the base of the Himalayas into India&amp; Nepal.... they can certainly get things done for sure😲🤔#costbenefitanalysis #humancost #wherewillstaffcomefrom https://t.co/lci5CMFMOd,
2020-02-02T14:20:31.000Z,1223974483641479168,@edinbronian The stated aim is to target tourists who will stay longer and use #Edinburgh as the gateway to visit the rest of Scotland. It's why we will see no substantive change to overtourism as neither the council nor government want change. Industry is set to target China for expansion.,
2020-02-02T14:20:04.000Z,1223974369308921857,"@Peston Singapore on Thames !
That was always the plan !",
2020-02-02T14:19:53.000Z,1223974323238641665,"Foreigner who collapsed in #Manila was a drunk #Korean, Police says
not #Coronavirus",
2020-02-02T14:18:40.000Z,1223974017423552512,"With the ladies last night's Gig!!!
#blackandred #gig #msellasegovia #comedybar #standupcomedy #headtonediva #soul #unitedkingdom @ ALY's Pinoy Oriental Store https://t.co/qWLbylwCWr",
2020-02-02T14:17:57.000Z,1223973835051094016,"Bloody amazing Thai food at @busabaeathai in Wardour Street, London. Peanut Satay and Green Curry. Some of the best Thai food I’ve ever had.  #food #busaba #curry #thai #satay #gfx50r #gf50mm #mediumformat #london… https://t.co/mDHDEUs0Wd",
2020-02-02T14:17:43.000Z,1223973777031225344,Chinese New Year at the City Chambers. #ChineseNewYear https://t.co/n2q5LINwhg,
2020-02-02T14:17:29.000Z,1223973717715439617,@ThreeUKSupport @BoeingBoy By “the area” you mean “the whole freeking country” by “should help” you mean “will make no sodding difference but will fob another one off” I feel sorry for the staff on @ThreeUKSupport they know it’s shite but can’t say otherwise.,
2020-02-02T14:16:57.000Z,1223973585909428224,Hope he didn't get Coronarivus from China 🤣 https://t.co/7OeTbUvbat,
2020-02-02T14:16:03.000Z,1223973358909509632,"A great wee chat and listen party with the one to watch the_original_chinese_whispers on the formation and evolution of their album ‘About Time’. 

Their music is simply divine! 

Don’t forget to check out their… https://t.co/dMoF5VzPgJ",
2020-02-02T14:14:03.000Z,1223972855903326209,"@AndersjohnsonJ @HS2ltd @Andrew_Adonis We are so far behind in this country. France, Germany and Japan did this decades ago, and look at their rail system. If you run intercity, regional, commuter and fright traffic on the same lines your asking for trouble.",
2020-02-02T14:08:26.000Z,1223971439172341760,"... or sneezing. Racial distinctions do not make a difference to infectivity, so avoiding Chinese people on trains says more about your personal prejudices than it does about disease avoidance.

Basically, good advice at the moment is as follows:

8/n",
2020-02-02T14:08:23.000Z,1223971429961564160,@DanielWhitby Probably not your cup of tea! Studio Ghibli is a Japanese animation film studio. Their most popular films are Spirited Away and My Neighbour Totoro,
2020-02-02T14:08:18.000Z,1223971408805535746,@ImogenDall @drs1969 @S_Gasperin @MazzucatoM Now add a few more Chinese car manufacturers. Or basically discuss the car industry.,
2020-02-02T14:07:41.000Z,1223971252840337408,"'The purity spiral' - scary times when faceless ppl decide what you or I are allowed to read. We shld be educating kids (and adults) how to have civilised grown up discussion/debate over contentious issues, not just banning. It's like living in Communist China!",
2020-02-02T14:04:55.000Z,1223970554169917440,So we aren't putting any restrictions on people coming in from China... 300 deaths and counting... https://t.co/U6U1AJexgq,
2020-02-02T14:02:29.000Z,1223969942376198147,@TwitterMoments Great news and at least help for the victims. The whole situation is deeply upsetting for the people and their families. Maybe Gods punishment to the government of china at a costing to their economy)against their concentration camps for our Muslim Ughar brothers.,
2020-02-02T14:02:16.000Z,1223969891079925760,"Before then, a return @ICALondon this afternoon for HER SKETCHBOOK + Q&amp;A with director Ozaki Masaya (02 FEB 15:40). 

Read our in-depth screen guide for more about this year’s @jpflondon Touring Film Programme on the theme of ‘Happiness’. &gt; https://t.co/sSLhJ26x9U",
2020-02-02T14:01:25.000Z,1223969675308158976,China has demonstrated how to build infrastructure quickly in times of crisis. https://t.co/ZJbUV6zbtG,
2020-02-02T13:59:59.000Z,1223969314434441216,"Interested in the new Carolina Herrera Bad Boy?
Now’s your chance to learn a little more before grabbing yourself one ❤️
To all the handsome men, this is a perfect oriental and spicy fragrance, containing notes of bergamot, black and white pepper, cedar and sage. https://t.co/pPifxbCjhb",
2020-02-02T13:55:37.000Z,1223968217284206593,"Hong Kong and Macau trip completely off the table. Instead Krabi, Thailand. Watching YouTube vids of the place. Can’t help feeling a little disappointed, but this week is full of that, so I suppose I should acknowledge my privilege that I can still travel.",
2020-02-02T13:55:27.000Z,1223968174003146754,"@SkySportsNews How can someone fly in from China with this Virus spreading round the World, or is Man Utd and football a special case !!",
2020-02-02T13:55:11.000Z,1223968108060332035,@NikkiKF I bought myself a Ninja blender and now making soups my latest creation is a vegetable soup with roasted vegetables kale cinnamon and star anise great with a dollop of creme fraiche https://t.co/EhMRT67JF4,
2020-02-02T13:50:57.000Z,1223967040194732032,@mattarz Singapore is soo cool. You'll like it,
2020-02-02T13:48:10.000Z,1223966340937023489,"***Valentine's Day***
Relax in our custom Valentine’s Day themed room with champagne on arrival and a red rose giving to the lovely lady @ Jasmine Thai Massage https://t.co/zjlbY52V24",
2020-02-02T13:45:56.000Z,1223965780141912071,My asian friend advised me to buy a face mask... everyday am considering whether it is the time for it or not.,
2020-02-02T13:45:36.000Z,1223965694041231360,At Chinese New Year Celebrations 🎆 https://t.co/rOmiYxx2Pg,
2020-02-02T13:43:30.000Z,1223965167895171072,Japanese people &gt; Chinese people https://t.co/SCBXBSGST6,
2020-02-02T13:43:14.000Z,1223965097892175874,"Cocktail of flu, HIV drugs appears to help fight coronavirus: Thai doctors.
https://t.co/P9zNQ8Nvks",
2020-02-02T13:41:49.000Z,1223964742840176641,A previously unseen video of Led Zeppelin in Japan in 1971 has emerged online https://t.co/r5x5ZN0DMX,
2020-02-02T13:41:19.000Z,1223964617132691459,"@sarahbutler1981 @jamiesusskind Oh contraire, you will never admit you were lied to... 😜 

My mum is highly educated, has a degree in social policy but still fell for the cult believing Asians are gonna bring Sharia Law to South Wales...",
2020-02-02T13:36:53.000Z,1223963499367452672,saw michael from love island in China white last night CHALDISH,
2020-02-02T13:30:02.000Z,1223961777995702274,Just what was @Huawei_Europe &amp; @Huawei brief in China now can U all see the relationship in the UK I am a Victim I know how this technology works since Nov 2009 ruined by not being a #Mason by BT employees using their technology No statements for compensation ever taken Silence,
2020-02-02T13:26:40.000Z,1223960930284920839,"Five loads? I seriously underestimated.  How much clothes can one girl have stuffed under a bed? A fucken lot, let me tell you. 

House is like a Chinese laundry...",
2020-02-02T13:26:38.000Z,1223960920680030208,China coronavirus: Vaccine being developed in the UK has a 'very good chance' of being effective,
2020-02-02T13:25:02.000Z,1223960519238914049,"Ready to master Microsoft #Excel? 🤓

Then check out @Computergaga1's 11 step guide to becoming a total Excel ninja ✅

Via @GetGoSkills

#msExcel #spreadsheets

https://t.co/XSewkmdazv",
2020-02-02T13:24:30.000Z,1223960386854162432,"""Pot Noodle Asian Street Style - Japanese Mi..."" in #Cambridge #UnitedKingdom https://t.co/8I1Xv8X1iA #foodwaste #free",
2020-02-02T13:22:04.000Z,1223959774355771393,Fabulous event at Glasgow City Chambers celebrating Chinese New Year. So Proud to support Chinese Cultural and Welfare Society Scotland and the excellent work by Mr Andy Chung. @ng_homes @LordProvostGCC https://t.co/GMTEmw3EQ8,
2020-02-02T13:21:26.000Z,1223959612170305536,Guess we are in for a few more days of winter 🤣🤣 Sky China Comedy #GroundhogDay https://t.co/ScF1pm7Cym,
2020-02-02T13:20:12.000Z,1223959302194565121,"#Coronavirus This whole discrimination thing against those who wear masks just makes me sick! Masks are for protection and prevention. It doesn't mean they've got the virus!! Plus there's only a small number of assholes eating weird things, they don't represent China at all!!!😤",
2020-02-02T13:19:14.000Z,1223959061269483522,"My third 15 Day Ninja Challenge! Can't wait to rocket my business! 

#15dayninjachallenge ##frazerbrookesonline #ninjanetworker #networking #mlm #februari2020 #lovingit #leveragedincome @ Bournemouth https://t.co/ykQpcoraNF",
2020-02-02T13:18:54.000Z,1223958974833229824,"Chinese 🇨🇳 aircraft 1951 - 2019 

#potnchinese
#potn
#avgeeks https://t.co/UXNqJ6fPgk",
2020-02-02T13:17:20.000Z,1223958581344641029,Told you not to link that Chinese ting bro. Look at your life now https://t.co/b0YKs6yvHg,
2020-02-02T13:15:34.000Z,1223958136752656384,Mentions on the news of British people hurling racial abuse at Chinese people living in this country regarding the virus. Have a word with yourselves you absolute knobs.,
2020-02-02T13:13:26.000Z,1223957600368308225,One of the postcards pertains to the welcomed return of a book and includes a poem written for me by someone who is now something something ambassador something singapore. We weren’t even very good friends. WE HAD SO MUCH TIME.,
2020-02-02T13:09:01.000Z,1223956486583394304,"@notlistenning1 @Rachael_Swindon @MetroUK @labour I’ve travelled extensively in recent years. Australia, New Zealand, Singapore, Thailand, Sri Lanka, Qatar, Malaysia, Belgium, France, Germany, Italy,  Holland!",
2020-02-02T13:08:22.000Z,1223956323655737344,"@MalagonManas Why is @bbc &amp; MSM ""misleading"" the Public? In JANUARY 2019 in CHINA there were 608,000 flu cases including 143 deaths  THIS YEAR Chinese authorities say there were UNDER 180 deaths from ONLY 7,711 CORONAVIRUS  cases as of 29 January 2020 @AndrewMarr9 @BenBrownBBC",
2020-02-02T13:08:02.000Z,1223956242084876288,"@TheBardOfAnlaby Got 3 weeks. Hong Kong, Shanghai, Guilin, Xi’an and Beijing",
2020-02-02T13:05:47.000Z,1223955672733188097,@TheBardOfAnlaby We’ve got China booked in September 🤦🏻‍♂️,
2020-02-02T13:02:22.000Z,1223954816369614848,@VictoriaCoren I'm hoping Chinese Dave isn't actually Chinese and has a fascinating back story,
2020-02-02T12:59:50.000Z,1223954179116425216,"@stacysherman @guardian With our respective leaders at the helm Stacy, it’s easy for more people to g BF w openly racist, but this is going to accentuate more cases and more frequently.

It’s bad enough I had to justify my British accent and Chinese face in Australia for 6 years. 

#BackToTheDarkAges 😢",
2020-02-02T12:59:18.000Z,1223954044898742273,"@fender MIJ #HMSTRAT 

Limited Edition 80's super #Strat re-issue. Born in the era of speed, these heavy metal monsters offer slick playability, finely crafted in the same factory in Japan

https://t.co/Cpwt8XUmTy

https://t.co/PI7bf5DIRJ

Get one while you can and shred out! https://t.co/MAwT1x9Zyi",
2020-02-02T12:57:41.000Z,1223953634247004161,"@piersmorgan @GMB Maybe he should tell the Chinese that, coughs and sneezes spread diseases..... ok",
2020-02-02T12:56:15.000Z,1223953274107236354,@katebevan On tube yesterday commuters were moving well away from a Chinese looking couple wearing masks,
2020-02-02T12:55:52.000Z,1223953179412443137,Thai food 🤭🤤 @ Banana Tree https://t.co/opq5iIHAh0,
2020-02-02T12:55:40.000Z,1223953127474376704,"Let’s just fucking throw all the Chinese people out the window to their deaths, problem solved https://t.co/evrf4r14JG",
2020-02-02T12:54:05.000Z,1223952729447510016,"Serious question: anyone ever come across a racist Remainer?

Asian Leaver once expressed to me the contradiction of wanting to belong to an ethno-white block rather than a cmulti-ethnic world. Personally, I see EU as the first step in breaking down borders for a unified world. https://t.co/viMVqCFKw1",
2020-02-02T12:49:38.000Z,1223951610285559817,@GupShupBrum this @Mulboyne #Shokupan in #Japan thread... just made me want your #sandos even more! 🍞🥪🍞🥪 https://t.co/aUtcGEOXYM,
2020-02-02T12:46:27.000Z,1223950811237097483,It’s only 1245 but I need Chinese food 😀🥡🍱,
2020-02-02T12:46:07.000Z,1223950723416776704,@mellors_karen @DameLozza @ToryFibs @FightingGran @stevewhiteraven @AnEndisNye2 @wirralphil1 @TheFabledAesop @BarristerSecret @FlagBlyth @onhistodd @Lemondrop49 @tristan2021 @savvy1405 @allyPOUM @redactednerd @garywilson2013 @slurridge @TheProleStar Question is @Huawei_Europe here to protect #Masonic interests in #BTGroup this link up has gone on for years In China whose interests does it have to protect I am a victim of what can happen Yet nobody even takes a statement We are powerless in this society @UKLabour #r4today,
2020-02-02T12:44:16.000Z,1223950261154205696,@ninja_verse Yes yes yo!,
2020-02-02T12:43:31.000Z,1223950069617086464,Holly actually just asked me if coronavirus is only contagious for Chinese people that have been to China recently or if its embedded in their skin,
2020-02-02T12:42:46.000Z,1223949883759058944,"@nickynoo007 @yorkshirefloss2 Will they stop visiting Curry houses, Chinese Takeaways, Turkish Kebab shops? Ignorant buffoons.",
2020-02-02T12:42:44.000Z,1223949874019872768,"Clever move from man utd , sign a player who's been playing in China,  defenders won't go near him ! #ighalo",
2020-02-02T12:41:12.000Z,1223949488211054593,"China reports outbreak of deadly bird flu among chickens in Hunan province, close to coronavirus epicentre of Wuhan https://t.co/KNrpGlCUKb via @scmpnews",
2020-02-02T12:39:32.000Z,1223949069405605893,"@helloleona Yeah, just temperature though when I left China",
2020-02-02T12:36:02.000Z,1223948189117624320,Go China!!! https://t.co/XpFZf292r2,
2020-02-02T12:35:57.000Z,1223948166443216897,@kashij3 Please no insults to Japan  - they don’t produce patwaran bodies,
2020-02-02T12:33:57.000Z,1223947663705591809,"""Philippines reports first coronavirus death outside China""  https://t.co/o2Li2YiZy3

It was just a matter of time before this happened, and it sure as hell won't be the last.",
2020-02-02T12:33:40.000Z,1223947593077743616,Chinese vendors sell ‘fresh donkey meat’ by smashing animals to death https://t.co/0Nud7gGBpd via @MailOnline,
2020-02-02T12:33:37.000Z,1223947581404958720,"China finishes construction of makeshift hospital in 10 days, yet here a road is closed for 7 weeks to upgrade an existing junction #silkroad @CheshireEast https://t.co/j4nsoGdbIU",
2020-02-02T12:32:59.000Z,1223947419123142656,"This is the single most heinous act of cruelty I think I’ve seen. Honestly, China deserves this coronavirus, it’s karma for shit like this #coronavirus #boycottchina https://t.co/zKkvUvlth2",
2020-02-02T12:29:48.000Z,1223946617696419840,@RickieWrites Yes indeed. Public transport is a particular hotspot bcz so many ppl crowded into small space n hard to avoid touching surfaces. U see ppl wipe nose w hand -doesn't matter if only touching own stuff.. I doubt this virus will change ppl's habits tho -they just blame gov +Chinese.,
2020-02-02T12:28:21.000Z,1223946252347416576,"Seared seabass fillet, lobster and mussel Thai broth, king prawn and crab dumplings. 

#seabass #crab #lobster #king #prawn #fish #broth #thai #dumplings #pub #food #norfolk https://t.co/jUh7NODEk7",
2020-02-02T12:27:42.000Z,1223946092464824321,Shall we ask the Chinese if they’d like to take on building HS2..?,
2020-02-02T12:25:43.000Z,1223945590758891521,Can someone from China please cough and sneeze on my Ex. Happy Sunday pals,
2020-02-02T12:18:21.000Z,1223943738663325696,"So China can build a 1,000 bed hospital within 6 days yet there’s still world poverty and underdeveloped countries? Make it make sense",
2020-02-02T12:15:44.000Z,1223943079389990914,@LilywhiteRebel @PawBlakNme I'll bet ...theres a huge Chinese community in Manchester...xx,
2020-02-02T12:15:43.000Z,1223943076651175936,"Chinese 🇨🇳 aircraft carrier 

#potnchinese https://t.co/6dJi61rlln",
2020-02-02T12:15:19.000Z,1223942975455100931,"WHAT HEALTH SCARE @piersmorgan? In JANUARY 2019 in CHINA there were 608,000 flu cases including 143 deaths  THIS YEAR Chinese health authorities say there were UNDER 180 deaths from 7,711 Coronavirus  cases as of 29 January 2020 @GMB @kategarraway @louiseminchin",
2020-02-02T12:14:53.000Z,1223942866441048065,"Chinese 🇨🇳 aircraft carrier kit. 
Via #weibo user sirisnoah 

#potnchinese
🛫 #potn 🛬
#avgeeks
#avgeek ✈
#avaition
#planespotting
#planes https://t.co/VsV83pSeU1",
2020-02-02T12:14:30.000Z,1223942770370453504,"The Chinese government has recently ordered a quarantine to prevent the spread of the coronavirus. While the world has only known of these techniques in recent history, our Prophet Muhammad ﷺ informed us on what to do 1,400 years ago. https://t.co/3aYd2owOWw",
2020-02-02T12:11:56.000Z,1223942122136645632,"In JANUARY 2019 in CHINA there were 608,000 flu cases including 143 deaths  THIS YEAR Chinese health authorities say there were less than 180 deaths from 7,711 Coronavirus  cases as of 29 January 2020 @SophyRidgeSky @sophieraworth @BBCBreaking @themmagraham",
2020-02-02T12:11:51.000Z,1223942101911724032,Coronavirus outbreak in China claims fourth victim https://t.co/4bTuzfyGIJ via @MailOnline,
2020-02-02T12:09:24.000Z,1223941486120775680,"@eddygraham39 @johnmcdonnellMP Not what I said. However, I if he was alive now I don't think he would have supported Brexit given the context that involves handing the UK, our worker's rights and standards to China and the US on a plate.",
2020-02-02T12:08:19.000Z,1223941212559892480,"@afneil In JANUARY 2019 in CHINA there were 608,000 flu cases including 143 deaths  THIS YEAR Chinese health authorities say there were179 deaths from 7,711 Coronavirus  cases as of 29 January 2020 @cathynewman @CatharineHoey @errongordon @piersmorgan",
2020-02-02T12:07:45.000Z,1223941071605989376,This long established sleeping partner @Huawei_Europe with links to #BTGroup goback a long time Just what is their relationship with China on #HumanRights Is their brief to protect #Masonry atall costs It definitely comes intomy equation being a #Victim in #Neston @EPortStandard,
2020-02-02T12:07:43.000Z,1223941063645245441,@MisterBoote @TheProleStar How can you tell these people China (communism company) is going to buy British steel without patronising?,
2020-02-02T12:05:17.000Z,1223940448361811969,"in JANUARY 2019 in CHINA there were 608,000 flu cases including 143 deaths Chinese health authorities said there were179 deaths from 7,711 Coronavirus  cases as of 29 January 2020 @rachelburden @Iromg @JuliaHB1 @fleetstreetfox",
2020-02-02T12:04:58.000Z,1223940371610292224,Aww man give it a rest😂 China’s population is 1.3 billion and only 304 people have died from it do folk no realise this https://t.co/B3uQULpeVw,
2020-02-02T12:04:05.000Z,1223940147584159745,@Frank61pc @TheMarkHeywood @EmmaKennedy It costs less to ship a container from China to the UK than a truck load of goods from Greece,
2020-02-02T12:04:00.000Z,1223940124527951872,Nothing to see here. Just a Chinese hanging off a cliff. @ Plymouth Hoe https://t.co/BcOYU6yxzE,
2020-02-02T12:01:44.000Z,1223939556308811776,@xPaulaWattx @EmmaKennedy I suppose your writing your tweet on a Chinese made phone 🤦‍♂️,
2020-02-02T12:01:32.000Z,1223939504253341696,First death of #coronavirus patient outside of China another PH first,
2020-02-02T12:00:34.000Z,1223939263672307712,@evodinio @StormchaserUKEU How was Thailand,
2020-02-02T12:00:18.000Z,1223939196424982529,Left the club at 12am to go eat Thai food 🤷🏼‍♀️🍜 @ Shoreditch https://t.co/JqILEdiFzs,
2020-02-02T11:59:46.000Z,1223939061410422786,@calummew @Bluesdave @EmmaKennedy China is even further away but somehow our shops seem to be full of stuff made there 🤔,
2020-02-02T11:59:31.000Z,1223938998265053184,"@Kagey_infohub Just by people generally.
Also it would help if public places/loos/escalators were cleaned approximately every 45 seconds like they appear to be in Shangai, Hong Kong, Tokyo, Seoul...",
2020-02-02T11:57:15.000Z,1223938426812162049,Busy Saturday night ... thank you #sopateam &amp; our customers #sopathaiwestcliffonsea @ SoPa Thai Restaurant &amp; Thai Food Market https://t.co/gByF0lx3op,
2020-02-02T11:57:01.000Z,1223938367819218944,A million people are in concentration camps controlled by the government of #China. Find out how your pension fund might help protect people by influencing @Apple https://t.co/yv3XHmsNbd,
2020-02-02T11:55:15.000Z,1223937923571167232,"@Cloister7 l
Despite lectures from the cultural Barbarians + social engineers sans NVQs who would take us into a new dark age The West enshrines civilised values. The animal cruelty  which appears 2 be practiced widely in China + Far East shows a very different side of humanity. https://t.co/KSRVZZApUP",
2020-02-02T11:51:17.000Z,1223936924446076929,"If you're visiting us for our Chinese New Year celebrations today we want to alert you to some technical difficulties which mean our card machines are not working.

If you're planning to spend with us today the nearest cash machine is on Greendale Road opposite Gladstone Theatre https://t.co/8QTYjKE7cb",
2020-02-02T11:48:31.000Z,1223936230825644032,@irenegarth1946 That could well be true. The Union Flag would be a sad thing without the Scots saltire. (And it might be tricky telling RAF planes from Japanese ones too).,
2020-02-02T11:48:11.000Z,1223936147598036992,"@DerbyChrisW I'm 6 mins in &amp; this is positively vomit-inducing. Are there any Asian women labour MPs they don't despise? Cos that's 3 they've taken down in the 1st 3.5 mins. So glad I'm not a member of this shitshow, don't know how any right-thinking person could be after this. They are lost.",
